Family	Genus	Scientific name	Adult survival	Age at first breeding	Maximum longevity	Z	GenFLS	GenFL	GenFS	GenLength	Priority for research
Phasianidae	Arborophila	Arborophila atrogularis	0,734180762	1,657167106	10,9933605	0,193790565	3,942411299	3,466433299	4,419122063	3,942411299	Low
Phasianidae	Arborophila	Arborophila crudigularis	0,594039893	1,313098691	10,43469659	0,142143345	2,721372566	2,609673128	2,776394918	2,721372566	High
Phasianidae	Arborophila	Arborophila mandellii	0,757826064	1,764355523	11,68951938	0,193790565	4,346953763	3,687758635	4,893619045	4,346953763	Low
Phasianidae	Arborophila	Arborophila brunneopectus	0,786741349	1,800055677	12,30996406	0,193790565	4,642456133	3,836776761	5,489197221	4,642456133	Low
Phasianidae	Arborophila	Arborophila rufipectus	0,719552931	1,732737102	10,70408161	0,193790565	3,912021162	3,471299023	4,298472353	3,912021162	Low
Phasianidae	Arborophila	Arborophila gingica	0,681501515	1,494155876	10,31971213	0,142143345	3,413008157	2,748649963	3,633888236	3,413008157	Low
Phasianidae	Arborophila	Arborophila davidi	0,785877879	1,735271846	11,64904482	0,193790565	4,569701947	3,656467512	5,405503933	4,569701947	Low
Phasianidae	Arborophila	Arborophila cambodiana	0,792966783	1,793336504	12,04932113	0,193790565	4,693566511	3,780849559	5,623479292	4,693566511	Low
Phasianidae	Arborophila	Arborophila campbelli	0,807658136	1,850072151	12,17738855	0,193790565	4,889210667	3,851408631	6,049148313	4,889210667	Low
Phasianidae	Arborophila	Arborophila rolli	0,80872872	1,850072151	15	0,193790565	5,32282268	4,398404099	6,078248592	5,32282268	Low
Phasianidae	Arborophila	Arborophila sumatrana	0,810072581	1,850072151	12,09878602	0,193790565	4,912351243	3,836176202	6,115241368	4,912351243	Low
Phasianidae	Arborophila	Arborophila orientalis	0,799913518	1,993249041	11,94758047	0,193790565	4,958746008	3,922304553	5,991087925	4,958746008	Low
Phasianidae	Arborophila	Arborophila javanica	0,758581697	1,769511828	10,84611171	0,193790565	4,238211667	3,528471247	4,911699838	4,238211667	Low
Phasianidae	Arborophila	Arborophila rubrirostris	0,794188095	1,712956829	11,18093184	0,193790565	4,462827078	3,547761056	5,571762251	4,462827078	Low
Phasianidae	Arborophila	Arborophila hyperythra	0,800934794	1,773699888	11,60425841	0,193790565	4,748855809	3,678769378	5,797179481	4,748855809	Low
Phasianidae	Arborophila	Arborophila ardens	0,804152376	1,979694198	12,22461479	0,193790565	4,985385429	3,965063148	6,085704573	4,985385429	Low
Phasianidae	Arborophila	Arborophila chloropus	0,786423649	1,880485211	11,63637219	0,193790565	4,719951651	3,771084061	5,562651543	4,719951651	Low
Phasianidae	Arborophila	Arborophila tonkinensis	0,47487037	1,359616293	11,75	0,142143345	2,262329884	2,836540189	2,263908001	2,836540189	High
Phasianidae	Arborophila	Arborophila charltonii	0,797373027	1,772749049	11,70171271	0,193790565	4,714288936	3,696888527	5,707926164	4,714288936	Low
Phasianidae	Arborophila	Arborophila graydoni	0,47487037	1,359616293	11,75	0,142143345	2,262329884	2,836540189	2,263908001	2,836540189	High
Phasianidae	Rhizothera	Rhizothera longirostris	0,820081977	2,244196729	16,61153875	0,193790565	6,103401893	5,028452057	6,802283592	6,103401893	Low
Phasianidae	Rhizothera	Rhizothera dulitensis	0,47487037	1,359616293	13,22267054	0,142143345	2,263096206	3,045870506	2,263908001	3,045870506	Medium
Phasianidae	Melanoperdix	Melanoperdix niger	0,739225952	1,751526011	14,66998861	0,193790565	4,379547199	4,255002177	4,586263431	4,379547199	Low
Phasianidae	Haematortyx	Haematortyx sanguiniceps	0,578347549	1,297790828	9,820107827	0,142143345	2,627367596	2,509181473	2,669412285	2,627367596	High
Phasianidae	Caloperdix	Caloperdix oculeus	0,540272939	1,140706318	9,790708591	0,142143345	2,294674954	2,370246575	2,315910009	2,370246575	High
Phasianidae	Galloperdix	Galloperdix spadicea	0,788049071	1,942793285	15,46623435	0,193790565	5,143703536	4,56350857	5,660866495	5,143703536	Low
Phasianidae	Galloperdix	Galloperdix lunulata	0,771591756	1,815278766	14,47231837	0,193790565	4,730846545	4,268093622	5,193404452	4,730846545	Low
Phasianidae	Galloperdix	Galloperdix bicalcarata	0,821673978	2,093495421	15,34035925	0,193790565	5,744846731	4,660612647	6,701201962	5,744846731	Low
Phasianidae	Afropavo	Afropavo congensis	0,859425148	2,745875553	17,75588939	0,235975137	7,304525954	6,287865625	8,859523448	7,304525954	Low
Phasianidae	Pavo	Pavo cristatus	0,833452812	4	24,46984333	0,235975137	8,536252457	8,830374084	9,004304318	8,830374084	Low
Phasianidae	Pavo	Pavo muticus	0,831908377	4	18,11405522	0,235975137	7,936147097	7,330566114	8,949136442	7,936147097	Low
Phasianidae	Argusianus	Argusianus argus	0,860772526	3,132651646	22,90477705	0,235975137	8,37341028	7,798381647	9,315142079	8,37341028	Low
Phasianidae	Rheinardia	Rheinardia ocellata	0,819960716	2,076300146	15,69545187	0,193790565	5,825849888	4,715563253	6,630643497	5,825849888	Low
Phasianidae	Polyplectron	Polyplectron napoleonis	0,831754673	2,056755052	15,72715603	0,193790565	5,990459762	4,705949781	7,000456537	5,990459762	Low
Phasianidae	Polyplectron	Polyplectron malacense	0,871562214	2,444708071	17,81499143	0,193790565	7,41233657	5,423323967	9,230578812	7,41233657	Low
Phasianidae	Polyplectron	Polyplectron schleiermacheri	0,859321503	2,269271981	16,40535658	0,193790565	6,657488977	5,008711802	8,37767889	6,657488977	Low
Phasianidae	Polyplectron	Polyplectron germaini	0,85069645	2,216463519	16,88232642	0,193790565	6,612619301	5,058569377	7,914227906	6,612619301	Low
Phasianidae	Polyplectron	Polyplectron katsumatae	0,808007655	2,061514324	16,00168364	0,193790565	5,631146972	4,762987612	6,270055321	5,631146972	Low
Phasianidae	Polyplectron	Polyplectron bicalcaratum	0,840223487	2,148712776	17,1571918	0,193790565	6,35525702	5,057214406	7,407454948	6,35525702	Low
Phasianidae	Polyplectron	Polyplectron inopinatum	0,830706615	2,140751043	14,38936298	0,193790565	5,766561816	4,514416471	7,047656384	5,766561816	Low
Phasianidae	Polyplectron	Polyplectron chalcurum	0,843275447	2,183853493	16,12946984	0,193790565	6,303556508	4,886382364	7,564474658	6,303556508	Low
Phasianidae	Margaroperdix	Margaroperdix madagarensis	0,47487037	0,576969361	7,308149958	0,142143345	1,442934946	1,533761887	1,481261069	1,533761887	High
Phasianidae	Coturnix	Coturnix coturnix	0,342146711	1	14,6	0,142143345	1,520094221	2,933149492	1,520095767	2,933149492	Low
Phasianidae	Coturnix	Coturnix japonica	0,383181881	0,809032283	10,36142321	0,142143345	1,429573271	2,166841082	1,430255735	2,166841082	Low
Phasianidae	Coturnix	Coturnix coromandelica	0,598139298	1,091053431	11,26964238	0,142143345	2,540774969	2,537872112	2,57947789	2,540774969	Low
Phasianidae	Coturnix	Coturnix delegorguei	0,555775067	1,015746623	10,1530403	0,142143345	2,238660762	2,31455211	2,266858449	2,31455211	Low
Phasianidae	Coturnix	Coturnix pectoralis	0,50810957	0,958057598	10,7253915	0,142143345	1,984615963	2,346419111	1,991030673	2,346419111	Low
Phasianidae	Coturnix	Coturnix novaezelandiae	0,477470505	0,791941402	10,69583333	0,142143345	1,702473535	2,199713729	1,705708968	2,199713729	Low
Phasianidae	Synoicus	Synoicus ypsilophorus	0,443950554	0,947767002	9,896150893	0,142143345	1,743193299	2,219720221	1,746168218	2,219720221	Low
Phasianidae	Synoicus	Synoicus chinensis	0,51207264	0,985702337	9,119565227	0,142143345	2,013346393	2,141876816	2,035187736	2,141876816	Low
Phasianidae	Synoicus	Synoicus adansonii	0,47487037	1,359616293	13,22267054	0,142143345	2,263096206	3,045870506	2,263908001	3,045870506	Low
Phasianidae	Anurophasis	Anurophasis monorthonyx	0,774325301	1,954150377	16,37533021	0,193790565	5,054623201	4,748838965	5,385307279	5,054623201	Low
Phasianidae	Tetraogallus	Tetraogallus caucasicus	0,709681433	1,118633731	21,12752933	0,142143345	3,547462778	3,962765081	3,563125795	3,962765081	Low
Phasianidae	Tetraogallus	Tetraogallus caspius	0,733953433	1,144998396	21,43848875	0,142143345	3,8719764	4,029582997	3,903738872	4,029582997	Low
Phasianidae	Tetraogallus	Tetraogallus himalayensis	0,668035207	1,052911829	20,25809073	0,142143345	3,059011121	3,782800199	3,065279469	3,782800199	Low
Phasianidae	Tetraogallus	Tetraogallus tibetanus	0,768598752	1,253908894	21,79551413	0,142143345	4,507931357	4,173761374	4,575406762	4,507931357	Low
Phasianidae	Tetraogallus	Tetraogallus altaicus	0,792333424	1,166429966	24,7752519	0,142143345	4,907380007	4,522266887	4,981841378	4,907380007	Low
Phasianidae	Alectoris	Alectoris graeca	0,440661233	1,069379858	8,656181781	0,142143345	1,851562832	2,147793261	1,85720516	2,147793261	Low
Phasianidae	Alectoris	Alectoris chukar	0,528007661	1,161943054	8,965321108	0,142143345	2,251821539	2,271141313	2,28062151	2,271141313	Low
Phasianidae	Alectoris	Alectoris magna	0,699599701	1,04153591	9,086921302	0,142143345	2,993997562	2,185133901	3,370427404	2,993997562	Low
Phasianidae	Alectoris	Alectoris philbyi	0,650716073	1,428826019	9,427807087	0,142143345	3,099540503	2,565827945	3,291826354	3,099540503	Low
Phasianidae	Alectoris	Alectoris barbara	0,359593528	1	6,978144018	0,142143345	1,556061749	1,849753388	1,561508267	1,849753388	Medium
Phasianidae	Alectoris	Alectoris rufa	0,418472133	1	8,012352111	0,142143345	1,712077424	1,996759185	1,719608048	1,996759185	Medium
Phasianidae	Alectoris	Alectoris melanocephala	0,671417086	1,525440151	10,03062666	0,193790565	3,312135239	3,17366505	3,568812029	3,312135239	Low
Phasianidae	Lerwa	Lerwa lerwa	0,77528752	2,012919513	18,90517838	0,193790565	5,276810532	5,286479903	5,463050632	5,286479903	Low
Phasianidae	Ammoperdix	Ammoperdix griseogularis	0,555453302	1,05687837	12,61563083	0,142143345	2,30012966	2,699878109	2,30636083	2,699878109	Low
Phasianidae	Ammoperdix	Ammoperdix heyi	0,663876071	1,238520339	12,16660105	0,142143345	3,125016274	2,791874286	3,213613493	3,125016274	Low
Phasianidae	Perdicula	Perdicula asiatica	0,570913891	1,136406921	10,84725828	0,142143345	2,443789787	2,516739816	2,466941466	2,516739816	Low
Phasianidae	Perdicula	Perdicula argoondah	0,5625474	1,109319469	10,62661615	0,142143345	2,375606223	2,462139855	2,395281422	2,462139855	Low
Phasianidae	Perdicula	Perdicula erythrorhyncha	0,570101327	1,133741859	10,72588755	0,142143345	2,437080353	2,497201533	2,459871393	2,497201533	Low
Phasianidae	Perdicula	Perdicula manipurensis	0,638259403	1,284694466	12,0677422	0,142143345	2,994008135	2,81743294	3,049106335	2,994008135	Low
Phasianidae	Ophrysia	Ophrysia superciliosa	0,47487037	1,359616293	13,22267054	0,142143345	2,263096206	3,045870506	2,263908001	3,045870506	Low
Phasianidae	Pternistis	Pternistis hartlaubi	0,633119495	1,401735969	13,38953241	0,142143345	3,09318969	3,105721454	3,12741909	3,105721454	Low
Phasianidae	Pternistis	Pternistis bicalcaratus	0,670901131	1,577270024	14,61095351	0,193790565	3,563271743	4,103074911	3,615870561	4,103074911	Low
Phasianidae	Pternistis	Pternistis icterorhynchus	0,691063673	1,623299645	13,30827999	0,193790565	3,716140093	3,887738588	3,860212603	3,887738588	Low
Phasianidae	Pternistis	Pternistis clappertoni	0,814838056	1,973409427	15,71848534	0,193790565	5,645011281	4,637075454	6,374087225	5,645011281	Low
Phasianidae	Pternistis	Pternistis harwoodi	0,715120957	1,752988995	16,22653347	0,193790565	4,164478634	4,557825356	4,263250717	4,557825356	Low
Phasianidae	Pternistis	Pternistis adspersus	0,673689062	1,533715257	13,32434757	0,193790565	3,492471595	3,818628555	3,598276948	3,818628555	Low
Phasianidae	Pternistis	Pternistis capensis	0,696858484	1,65496471	15,01298215	0,193790565	3,864026272	4,243622457	3,953754045	4,243622457	Low
Phasianidae	Pternistis	Pternistis natalensis	0,718018955	1,753652199	16,47442545	0,193790565	4,194997148	4,606399165	4,299989862	4,606399165	Low
Phasianidae	Pternistis	Pternistis hildebrandti	0,682523402	1,637731033	14,87273093	0,193790565	3,720604778	4,202549141	3,787569498	4,202549141	Low
Phasianidae	Pternistis	Pternistis ahantensis	0,721864051	1,777491187	15,81560066	0,193790565	4,25903873	4,497944353	4,372855266	4,497944353	Low
Phasianidae	Pternistis	Pternistis squamatus	0,672274816	1,584240658	14,17288459	0,193790565	3,560666356	4,023801078	3,63557772	4,023801078	Low
Phasianidae	Pternistis	Pternistis griseostriatus	0,723062703	1,647084139	14,6779366	0,193790565	4,106913633	4,1723404	4,258009828	4,1723404	Low
Phasianidae	Pternistis	Pternistis leucoscepus	0,730888388	1,835564945	16,13933939	0,193790565	4,414149381	4,607501476	4,551495271	4,607501476	Low
Phasianidae	Pternistis	Pternistis rufopictus	0,753478146	1,944983054	16,80595772	0,193790565	4,826851114	4,824899731	5,001418554	4,826851114	Low
Phasianidae	Pternistis	Pternistis afer	0,673001069	1,587944473	14,74671707	0,193790565	3,591098008	4,137990449	3,646058446	4,137990449	Low
Phasianidae	Pternistis	Pternistis swainsonii	0,689443729	1,675410755	16,0708865	0,193790565	3,838525214	4,465118133	3,895439115	4,465118133	Low
Phasianidae	Pternistis	Pternistis jacksoni	0,819487624	2,382588189	19,58693291	0,193790565	6,479723959	5,716627873	6,922374558	6,479723959	Low
Phasianidae	Pternistis	Pternistis nobilis	0,788444745	2,041241132	17,71268523	0,193790565	5,463864597	5,078219138	5,768138604	5,463864597	Low
Phasianidae	Pternistis	Pternistis camerunensis	0,827897386	2,034010893	15,88245005	0,193790565	5,906776316	4,717707742	6,844497885	5,906776316	Low
Phasianidae	Pternistis	Pternistis swierstrai	0,745346745	1,802308685	16,11589927	0,193790565	4,544381521	4,576147492	4,729217061	4,576147492	Low
Phasianidae	Pternistis	Pternistis castaneicollis	0,762968478	1,944389879	15,52006694	0,193790565	4,899446191	4,575228007	5,163238037	4,899446191	Low
Phasianidae	Pternistis	Pternistis atrifrons	0,47487037	1,359616293	13,22267054	0,142143345	2,263096206	3,045870506	2,263908001	3,045870506	Low
Phasianidae	Pternistis	Pternistis erckelii	0,691929073	1,778459036	16,85400754	0,193790565	3,980174776	4,699958098	4,024464785	4,699958098	Low
Phasianidae	Pternistis	Pternistis ochropectus	0,830532235	2,131023632	16,95152439	0,193790565	6,167534703	5,003096847	7,031850848	6,167534703	Low
Phasianidae	Francolinus	Francolinus francolinus	0,520724755	1,058114508	9,51341385	0,142143345	2,129918464	2,259979039	2,144598236	2,259979039	Low
Phasianidae	Francolinus	Francolinus pictus	0,726642109	1,447741007	9,962988774	0,142143345	3,677987076	2,658126808	4,10594892	3,677987076	Low
Phasianidae	Francolinus	Francolinus pintadeanus	0,669555083	1,339014217	10,59711334	0,142143345	3,230235343	2,654991395	3,365237193	3,230235343	Low
Phasianidae	Francolinus	Francolinus pondicerianus	0,570077635	1,099258434	9,231505231	0,142143345	2,367660223	2,255203196	2,425259781	2,367660223	Low
Phasianidae	Francolinus	Francolinus gularis	0,770080199	1,72438595	13,27725752	0,193790565	4,52806484	3,963223459	5,073728615	4,52806484	Low
Phasianidae	Dendroperdix	Dendroperdix sephaena	0,691323787	1,614762922	11,83172356	0,193790565	3,661455228	3,594713497	3,854403548	3,661455228	Low
Phasianidae	Peliperdix	Peliperdix coqui	0,698763628	1,599930089	14,36451159	0,193790565	3,795311576	4,07358555	3,919582339	4,07358555	Low
Phasianidae	Peliperdix	Peliperdix albogularis	0,686732663	1,519985225	12,32253363	0,193790565	3,533056999	3,613417184	3,712146941	3,613417184	Low
Phasianidae	Peliperdix	Peliperdix schlegelii	0,730088206	1,694345012	14,61878158	0,193790565	4,225988527	4,198978877	4,39925907	4,225988527	Low
Phasianidae	Peliperdix	Peliperdix lathami	0,812897807	2,101255077	13,54791529	0,193790565	5,50220118	4,319509827	6,445927868	5,50220118	Low
Phasianidae	Scleroptila	Scleroptila streptophora	0,759612754	1,822887533	13,80788024	0,193790565	4,607875991	4,145466041	4,982842009	4,607875991	Low
Phasianidae	Scleroptila	Scleroptila levaillantii	0,606752837	1,39882802	13,68841382	0,142143345	2,928914253	3,145710854	2,941757999	3,145710854	Low
Phasianidae	Scleroptila	Scleroptila afra	0,683480844	1,601141147	15,81681172	0,193790565	3,710569732	4,356003979	3,76050759	4,356003979	Low
Phasianidae	Scleroptila	Scleroptila finschi	0,756085179	1,930646064	13,64843221	0,193790565	4,678085553	4,201442462	5,030437934	4,678085553	Low
Phasianidae	Scleroptila	Scleroptila psilolaema	0,75284717	1,815715061	16,03616968	0,193790565	4,6465756	4,571504996	4,861794566	4,6465756	Low
Phasianidae	Scleroptila	Scleroptila elgonensis	0,47487037	1,359616293	13,22267054	0,142143345	2,263096206	3,045870506	2,263908001	3,045870506	Low
Phasianidae	Scleroptila	Scleroptila shelleyi	0,751285229	1,879852428	16,89814304	0,193790565	4,733991605	4,790255451	4,900522354	4,790255451	Low
Phasianidae	Scleroptila	Scleroptila whytei	0,47487037	1,359616293	13,22267054	0,142143345	2,263096206	3,045870506	2,263908001	3,045870506	Low
Phasianidae	Scleroptila	Scleroptila gutturalis	0,64068449	1,471966229	13,90181542	0,142143345	3,227493306	3,238786571	3,255035627	3,238786571	Low
Phasianidae	Bambusicola	Bambusicola fytchii	0,731551997	1,684264058	8,590884889	0,193790565	3,694518412	3,022702011	4,40938024	3,694518412	Low
Phasianidae	Bambusicola	Bambusicola thoracicus	0,679906259	1,542380097	9,090154032	0,193790565	3,283656161	3,005067472	3,666464926	3,283656161	Low
Phasianidae	Bambusicola	Bambusicola sonorivox	0,47487037	1,359616293	4,5	0,142143345	2,049606147	1,806000938	2,263908001	2,049606147	Medium
Phasianidae	Gallus	Gallus gallus	0,725641514	1,187033687	30	0,142143345	3,829910168	5,282605098	3,831899988	5,282605098	Low
Phasianidae	Gallus	Gallus sonneratii	0,79703686	1,416799244	22,86157636	0,142143345	5,218461728	4,465031596	5,343802246	5,218461728	Low
Phasianidae	Gallus	Gallus lafayettii	0,857802314	1,688272179	24,63949219	0,193790565	7,100457865	6,136002072	7,720735422	7,100457865	Low
Phasianidae	Gallus	Gallus varius	0,824829399	1,530326137	23,17871903	0,193790565	5,916377799	5,725580427	6,239046632	5,916377799	Low
Phasianidae	Tetraophasis	Tetraophasis obscurus	0,752671382	2,030982744	19,11431998	0,193790565	4,965346671	5,341572319	5,074186511	5,341572319	Low
Phasianidae	Tetraophasis	Tetraophasis szechenyii	0,767387312	2,114022845	19,68064562	0,193790565	5,288023432	5,518268598	5,41301448	5,518268598	Low
Phasianidae	Lophophorus	Lophophorus impejanus	0,799415986	2,497998234	23,59912737	0,193790565	6,349154263	6,587197971	6,483440394	6,587197971	Low
Phasianidae	Lophophorus	Lophophorus sclateri	0,777919164	2,400220234	22,98958413	0,193790565	5,815037903	6,390244696	5,903085128	6,390244696	Low
Phasianidae	Lophophorus	Lophophorus lhuysii	0,833614319	2,689721055	25,4956058	0,235975137	7,344562711	8,071342832	7,699853622	8,071342832	Low
Phasianidae	Tragopan	Tragopan melanocephalus	0,772543125	1,530742052	22,05979795	0,193790565	4,833741577	5,509079393	4,927179838	5,509079393	Low
Phasianidae	Tragopan	Tragopan satyra	0,825022022	1,742103402	23,55326331	0,193790565	6,178064358	5,968900404	6,457108293	6,178064358	Low
Phasianidae	Tragopan	Tragopan blythii	0,839796692	1,809692538	21,89817649	0,193790565	6,500795817	5,702651193	7,051760898	6,500795817	Low
